SL No.,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
38809,,Philippines,12.879721,121.774017,6/18/2020,27799,1116,7090,19593,Western Pacific
38810,,Poland,51.9194,19.1451,6/18/2020,31015,1316,15317,14382,Europe
38811,,Portugal,39.3999,-8.2245,6/18/2020,38089,1524,24010,12555,Europe
38812,,Qatar,25.3548,51.1839,6/18/2020,84441,86,63642,20713,Eastern Mediterranean
38813,,Romania,45.9432,24.9668,6/18/2020,23080,1473,16308,5299,Europe
38814,,Russia,61.52401,105.318756,6/18/2020,560321,7650,313409,239262,Europe
38815,,Rwanda,-1.9403,29.8739,6/18/2020,646,2,350,294,Africa
38816,,Saint Lucia,13.9094,-60.9789,6/18/2020,19,0,18,1,Americas
38817,,Saint Vincent and the Grenadines,12.9843,-61.2872,6/18/2020,29,0,26,3,Americas
38818,,San Marino,43.9424,12.4578,6/18/2020,696,42,609,45,Europe
38819,,Saudi Arabia,23.885942,45.079162,6/18/2020,145991,1139,93915,50937,Eastern Mediterranean
38820,,Senegal,14.4974,-14.4524,6/18/2020,5475,76,3716,1683,Africa
38821,,Serbia,44.0165,21.0059,6/18/2020,12616,258,11769,589,Europe
38822,,Seychelles,-4.6796,55.492,6/18/2020,11,0,11,0,Africa
38823,,Singapore,1.2833,103.8333,6/18/2020,41473,26,32712,8735,Western Pacific
38824,,Slovakia,48.669,19.699,6/18/2020,1562,28,1443,91,Europe
38825,,Slovenia,46.1512,14.9955,6/18/2020,1511,109,1359,43,Europe
38826,,Somalia,5.152149,46.199616,6/18/2020,2719,88,724,1907,Eastern Mediterranean
38827,,South Africa,-30.5595,22.9375,6/18/2020,83890,1737,44920,37233,Africa
38828,,Spain,40.463667,-3.74922,6/18/2020,245268,27136,150376,67756,Europe
38829,,Sri Lanka,7.873054,80.771797,6/18/2020,1947,11,1421,515,South-East Asia
38830,,Sudan,12.8628,30.2176,6/18/2020,8020,487,2966,4567,Eastern Mediterranean
38831,,Suriname,3.9193,-56.0278,6/18/2020,277,7,74,196,Americas
38832,,Sweden,60.128161,18.643501,6/18/2020,56043,5053,0,50990,Europe
38833,,Switzerland,46.8182,8.2275,6/18/2020,31200,1956,28900,344,Europe
38834,,Taiwan*,23.7,121,6/18/2020,446,7,434,5,Western Pacific
38835,,Tanzania,-6.369028,34.888822,6/18/2020,509,21,183,305,Africa
38836,,Thailand,15.870032,100.992541,6/18/2020,3141,58,2997,86,South-East Asia
38837,,Togo,8.6195,0.8248,6/18/2020,547,13,353,181,Africa
38838,,Trinidad and Tobago,10.6918,-61.2225,6/18/2020,123,8,109,6,Americas
38839,,Tunisia,33.886917,9.537499,6/18/2020,1132,50,1006,76,Eastern Mediterranean
38840,,Turkey,38.9637,35.2433,6/18/2020,184031,4882,156022,23127,Europe
38841,,Uganda,1.373333,32.290275,6/18/2020,741,0,486,255,Africa
38842,,Ukraine,48.3794,31.1656,6/18/2020,34833,976,16001,17856,Europe
38843,,United Arab Emirates,23.424076,53.847818,6/18/2020,43752,298,30241,13213,Eastern Mediterranean
38844,Bermuda,United Kingdom,32.3078,-64.7505,6/18/2020,144,9,128,7,Europe
38845,Cayman Islands,United Kingdom,19.3133,-81.2546,6/18/2020,193,1,141,51,Europe
38846,Channel Islands,United Kingdom,49.3723,-2.3644,6/18/2020,570,48,512,10,Europe
38847,Gibraltar,United Kingdom,36.1408,-5.3536,6/18/2020,176,0,176,0,Europe
38848,Isle of Man,United Kingdom,54.2361,-4.5481,6/18/2020,336,24,312,0,Europe
38849,Montserrat,United Kingdom,16.742498,-62.187366,6/18/2020,11,1,10,0,Europe
38850,,United Kingdom,55.3781,-3.436,6/18/2020,275524,42395,0,233129,Europe
38851,,Uruguay,-32.5228,-55.7658,6/18/2020,850,24,814,12,Americas
38852,,US,40,-100,6/18/2020,2191099,119067,599115,1472917,Americas
38853,,Uzbekistan,41.377491,64.585262,6/18/2020,5767,19,4166,1582,Europe
38854,,Venezuela,6.4238,-66.5897,6/18/2020,3483,28,835,2620,Americas
38855,,Vietnam,14.058324,108.277199,6/18/2020,342,0,325,17,Western Pacific
38856,,Zambia,-13.133897,27.849332,6/18/2020,1416,11,1144,261,Africa
38857,,Zimbabwe,-19.015438,29.154857,6/18/2020,463,4,63,396,Africa
38858,,Dominica,15.415,-61.371,6/18/2020,18,0,18,0,Americas
38859,,Grenada,12.1165,-61.679,6/18/2020,23,0,23,0,Americas
38860,,Mozambique,-18.665695,35.529562,6/18/2020,662,4,0,658,Africa
38861,,Syria,34.802075,38.996815,6/18/2020,187,7,0,180,Eastern Mediterranean
38862,,Timor-Leste,-8.874217,125.727539,6/18/2020,24,0,0,24,South-East Asia
38863,,Belize,17.1899,-88.4976,6/18/2020,22,2,16,4,Americas
38864,,Laos,19.85627,102.495496,6/18/2020,19,0,19,0,Western Pacific
38865,,Libya,26.3351,17.228331,6/18/2020,510,10,81,419,Eastern Mediterranean
38866,,West Bank and Gaza,31.9522,35.2332,6/18/2020,600,3,415,182,Eastern Mediterranean
38867,,Guinea-Bissau,11.8037,-15.1804,6/18/2020,1492,15,153,1324,Africa
38868,,Mali,17.570692,-3.996166,6/18/2020,1906,107,1192,607,Africa
38869,,Saint Kitts and Nevis,17.357822,-62.782998,6/18/2020,15,0,15,0,Americas
38870,Northwest Territories,Canada,64.8255,-124.8457,6/18/2020,5,0,0,5,Americas
38871,Yukon,Canada,64.2823,-135,6/18/2020,11,0,0,11,Americas
38872,,Kosovo,42.602636,20.902977,6/18/2020,1486,33,953,500,Europe
38873,,Burma,21.9162,95.956,6/18/2020,286,6,187,93,South-East Asia
38874,Anguilla,United Kingdom,18.2206,-63.0686,6/18/2020,3,0,3,0,Europe
38875,British Virgin Islands,United Kingdom,18.4207,-64.64,6/18/2020,8,1,7,0,Europe
38876,Turks and Caicos Islands,United Kingdom,21.694,-71.7979,6/18/2020,12,1,11,0,Europe
38877,,Botswana,-22.3285,24.6849,6/18/2020,79,1,25,53,Africa
38878,,Burundi,-3.3731,29.9189,6/18/2020,104,1,75,28,Africa
38879,,Sierra Leone,8.460555,-11.779889,6/18/2020,1272,51,710,511,Africa
38880,,Malawi,-13.2543,34.3015,6/18/2020,592,8,74,510,Africa
38881,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,6/18/2020,13,0,13,0,Europe
38882,Saint Pierre and Miquelon,France,46.8852,-56.3159,6/18/2020,1,0,1,0,Europe
38883,,South Sudan,6.877,31.307,6/18/2020,1830,32,117,1681,Africa
38884,,Western Sahara,24.2155,-12.8858,6/18/2020,9,1,8,0,Africa
38885,,Sao Tome and Principe,0.1864,6.6131,6/18/2020,688,12,191,485,Africa
38886,,Yemen,15.552727,48.516388,6/18/2020,909,248,273,388,Eastern Mediterranean
38887,,Comoros,-11.6455,43.3333,6/18/2020,210,5,129,76,Africa
38888,,Tajikistan,38.861,71.2761,6/18/2020,5279,51,3762,1466,Europe
38889,,Lesotho,-29.61,28.2336,6/18/2020,4,0,2,2,Africa
38890,,Afghanistan,33.93911,67.709953,6/19/2020,27878,548,7962,19368,Eastern Mediterranean
38891,,Albania,41.1533,20.1683,6/19/2020,1838,42,1114,682,Europe
38892,,Algeria,28.0339,1.6596,6/19/2020,11504,825,8196,2483,Africa
38893,,Andorra,42.5063,1.5218,6/19/2020,855,52,792,11,Europe
38894,,Angola,-11.2027,17.8739,6/19/2020,172,8,66,98,Africa
38895,,Antigua and Barbuda,17.0608,-61.7964,6/19/2020,26,3,22,1,Americas
38896,,Argentina,-38.4161,-63.6167,6/19/2020,39570,979,11851,26740,Americas
38897,,Armenia,40.0691,45.0382,6/19/2020,19157,319,8266,10572,Europe
38898,Australian Capital Territory,Australia,-35.4735,149.0124,6/19/2020,108,3,105,0,Western Pacific
38899,New South Wales,Australia,-33.8688,151.2093,6/19/2020,3144,48,2771,325,Western Pacific
38900,Northern Territory,Australia,-12.4634,130.8456,6/19/2020,29,0,29,0,Western Pacific
38901,Queensland,Australia,-27.4698,153.0251,6/19/2020,1066,6,1053,7,Western Pacific
38902,South Australia,Australia,-34.9285,138.6007,6/19/2020,440,4,436,0,Western Pacific
38903,Tasmania,Australia,-42.8821,147.3272,6/19/2020,228,13,215,0,Western Pacific
38904,Victoria,Australia,-37.8136,144.9631,6/19/2020,1792,19,1680,93,Western Pacific
38905,Western Australia,Australia,-31.9505,115.8605,6/19/2020,604,9,592,3,Western Pacific
38906,,Austria,47.5162,14.5501,6/19/2020,17271,688,16141,442,Europe
38907,,Azerbaijan,40.1431,47.5769,6/19/2020,11767,143,6325,5299,Europe
38908,,Bahamas,25.025885,-78.035889,6/19/2020,104,11,74,19,Americas
38909,,Bahrain,26.0275,50.55,6/19/2020,20916,57,15287,5572,Eastern Mediterranean
38910,,Bangladesh,23.685,90.3563,6/19/2020,105535,1388,42945,61202,South-East Asia
38911,,Barbados,13.1939,-59.5432,6/19/2020,97,7,85,5,Americas
38912,,Belarus,53.7098,27.9534,6/19/2020,57333,337,35275,21721,Europe
38913,,Belgium,50.8333,4.469936,6/19/2020,60476,9695,16751,34030,Europe
38914,,Benin,9.3077,2.3158,6/19/2020,650,11,247,392,Africa
38915,,Bhutan,27.5142,90.4336,6/19/2020,68,0,28,40,South-East Asia
38916,,Bolivia,-16.2902,-63.5887,6/19/2020,22476,715,4670,17091,Americas
38917,,Bosnia and Herzegovina,43.9159,17.6791,6/19/2020,3273,169,2241,863,Europe
38918,,Brazil,-14.235,-51.9253,6/19/2020,1032913,48954,551631,432328,Americas
38919,,Brunei,4.5353,114.7277,6/19/2020,141,3,138,0,Western Pacific
38920,,Bulgaria,42.7339,25.4858,6/19/2020,3755,193,2008,1554,Europe
38921,,Burkina Faso,12.2383,-1.5616,6/19/2020,900,53,810,37,Africa
38922,,Cabo Verde,16.5388,-23.0418,6/19/2020,848,8,377,463,Africa
38923,,Cambodia,11.55,104.9167,6/19/2020,129,0,126,3,Western Pacific
38924,,Cameroon,3.848,11.5021,6/19/2020,10638,282,7548,2808,Africa
38925,Alberta,Canada,53.9333,-116.5765,6/19/2020,7625,152,0,7473,Americas
38926,British Columbia,Canada,53.7267,-127.6476,6/19/2020,2790,168,0,2622,Americas
38927,Manitoba,Canada,53.7609,-98.8139,6/19/2020,311,7,0,304,Americas
38928,New Brunswick,Canada,46.5653,-66.4619,6/19/2020,164,2,0,162,Americas
38929,Newfoundland and Labrador,Canada,53.1355,-57.6604,6/19/2020,261,3,0,258,Americas
38930,Nova Scotia,Canada,44.682,-63.7443,6/19/2020,1061,62,0,999,Americas
38931,Ontario,Canada,51.2538,-85.3232,6/19/2020,34780,2625,0,32155,Americas
38932,Prince Edward Island,Canada,46.5107,-63.4168,6/19/2020,27,0,0,27,Americas
38933,Quebec,Canada,52.9399,-73.5491,6/19/2020,54550,5375,0,49175,Americas
38934,Saskatchewan,Canada,52.9399,-106.4509,6/19/2020,716,13,0,703,Americas
38935,,Central African Republic,6.6111,20.9394,6/19/2020,2605,19,417,2169,Africa
38936,,Chad,15.4542,18.7322,6/19/2020,858,74,742,42,Africa
38937,,Chile,-35.6751,-71.543,6/19/2020,231393,4093,191491,35809,Americas
38938,Anhui,China,31.8257,117.2264,6/19/2020,991,6,985,0,Western Pacific
38939,Beijing,China,40.1824,116.4142,6/19/2020,777,9,584,184,Western Pacific
38940,Chongqing,China,30.0572,107.874,6/19/2020,582,6,573,3,Western Pacific
38941,Fujian,China,26.0789,117.9874,6/19/2020,362,1,357,4,Western Pacific
38942,Gansu,China,35.7518,104.2861,6/19/2020,151,2,137,12,Western Pacific
38943,Guangdong,China,23.3417,113.4244,6/19/2020,1631,8,1604,19,Western Pacific
38944,Guangxi,China,23.8298,108.7881,6/19/2020,254,2,252,0,Western Pacific
38945,Guizhou,China,26.8154,106.8748,6/19/2020,147,2,145,0,Western Pacific
38946,Hainan,China,19.1959,109.7453,6/19/2020,171,6,163,2,Western Pacific
38947,Hebei,China,39.549,116.1306,6/19/2020,340,6,0,334,Western Pacific
38948,Heilongjiang,China,47.862,127.7615,6/19/2020,947,13,934,0,Western Pacific
38949,Henan,China,37.8957,114.9042,6/19/2020,1276,22,0,1254,Western Pacific
38950,Hong Kong,China,22.3,114.2,6/19/2020,1124,4,1072,48,Western Pacific
38951,Hubei,China,30.9756,112.2707,6/19/2020,68135,4512,63623,0,Western Pacific
38952,Hunan,China,27.6104,111.7088,6/19/2020,1019,4,1015,0,Western Pacific
38953,Inner Mongolia,China,44.0935,113.9448,6/19/2020,238,1,234,3,Western Pacific
38954,Jiangsu,China,32.9711,119.455,6/19/2020,653,0,653,0,Western Pacific
38955,Jiangxi,China,27.614,115.7221,6/19/2020,932,1,931,0,Western Pacific
38956,Jilin,China,43.6661,126.1923,6/19/2020,155,2,153,0,Western Pacific
38957,Liaoning,China,41.2956,122.6085,6/19/2020,153,2,147,4,Western Pacific
38958,Macau,China,22.1667,113.55,6/19/2020,45,0,45,0,Western Pacific
38959,Ningxia,China,37.2692,106.1655,6/19/2020,75,0,75,0,Western Pacific
38960,Qinghai,China,35.7452,95.9956,6/19/2020,18,0,18,0,Western Pacific
38961,Shaanxi,China,35.1917,108.8701,6/19/2020,314,3,306,5,Western Pacific
38962,Shandong,China,36.3427,118.1498,6/19/2020,792,7,783,2,Western Pacific
38963,Shanghai,China,31.202,121.4491,6/19/2020,697,7,668,22,Western Pacific
38964,Shanxi,China,37.5777,112.2922,6/19/2020,198,0,198,0,Western Pacific
38965,Sichuan,China,30.6171,102.7103,6/19/2020,589,3,569,17,Western Pacific
38966,Tianjin,China,39.3054,117.323,6/19/2020,197,3,191,3,Western Pacific
38967,Tibet,China,31.6927,88.0924,6/19/2020,1,0,1,0,Western Pacific
38968,Xinjiang,China,41.1129,85.2401,6/19/2020,76,3,73,0,Western Pacific
38969,Yunnan,China,24.974,101.487,6/19/2020,185,2,183,0,Western Pacific
38970,Zhejiang,China,29.1832,120.0934,6/19/2020,1269,1,1267,1,Western Pacific
38971,,Colombia,4.5709,-74.2973,6/19/2020,63276,2045,22726,38505,Americas
38972,,Congo (Brazzaville),-0.228,15.8277,6/19/2020,883,27,391,465,Africa
38973,,Congo (Kinshasa),-4.0383,21.7587,6/19/2020,5477,122,719,4636,Africa
38974,,Costa Rica,9.7489,-83.7534,6/19/2020,2058,12,982,1064,Americas
38975,,Cote d'Ivoire,7.54,-5.5471,6/19/2020,6874,49,2942,3883,Africa
38976,,Croatia,45.1,15.2,6/19/2020,2280,107,2142,31,Europe
38977,,Cuba,21.521757,-77.781167,6/19/2020,2305,85,2037,183,Americas
38978,,Cyprus,35.1264,33.4299,6/19/2020,985,19,818,148,Europe
38979,,Czechia,49.8175,15.473,6/19/2020,10406,335,7473,2598,Europe
38980,Faroe Islands,Denmark,61.8926,-6.9118,6/19/2020,187,0,187,0,Europe
38981,Greenland,Greenland,71.7069,-42.6043,6/19/2020,13,0,13,0,Europe
38982,,Denmark,56.2639,9.5018,6/19/2020,12391,600,11282,509,Europe
38983,,Djibouti,11.8251,42.5903,6/19/2020,4565,45,3565,955,Eastern Mediterranean
38984,,Dominican Republic,18.7357,-70.1627,6/19/2020,25068,647,14605,9816,Americas
38985,,Ecuador,-1.8312,-78.1834,6/19/2020,49731,4156,24446,21129,Americas
38986,,Egypt,26.820553,30.802498,6/19/2020,52211,2017,13928,36266,Eastern Mediterranean
38987,,El Salvador,13.7942,-88.8965,6/19/2020,4329,86,2310,1933,Americas
38988,,Equatorial Guinea,1.6508,10.2679,6/19/2020,1664,32,515,1117,Africa
38989,,Eritrea,15.1794,39.7823,6/19/2020,142,0,39,103,Africa
38990,,Estonia,58.5953,25.0136,6/19/2020,1979,69,1755,155,Europe
38991,,Eswatini,-26.5225,31.4659,6/19/2020,623,4,276,343,Africa
38992,,Ethiopia,9.145,40.4897,6/19/2020,4070,72,1029,2969,Africa
38993,,Fiji,-17.7134,178.065,6/19/2020,18,0,18,0,Western Pacific
38994,,Finland,61.92411,25.748151,6/19/2020,7133,326,6200,607,Europe
38995,French Guiana,France,3.9339,-53.1258,6/19/2020,1969,5,840,1124,Europe
38996,French Polynesia,France,-17.6797,149.4068,6/19/2020,60,0,60,0,Europe
38997,Guadeloupe,France,16.265,-61.551,6/19/2020,174,14,157,3,Europe
38998,Mayotte,France,-12.8275,45.166244,6/19/2020,2394,29,2066,299,Europe
38999,New Caledonia,France,-20.904305,165.618042,6/19/2020,21,0,21,0,Europe
39000,Reunion,France,-21.1151,55.5364,6/19/2020,504,1,460,43,Europe
39001,Saint Barthelemy,France,17.9,-62.8333,6/19/2020,6,0,6,0,Europe
39002,St Martin,France,18.0708,-63.0501,6/19/2020,42,3,36,3,Europe
39003,Martinique,France,14.6415,-61.0242,6/19/2020,236,14,98,124,Europe
39004,,France,46.2276,2.2137,6/19/2020,191304,29554,70496,91254,Europe
39005,,Gabon,-0.8037,11.6094,6/19/2020,4428,34,1750,2644,Africa
39006,,Gambia,13.4432,-15.3101,6/19/2020,36,1,24,11,Africa
39007,,Georgia,42.3154,43.3569,6/19/2020,896,14,741,141,Europe
39008,,Germany,51.165691,10.451526,6/19/2020,190299,8887,173972,7440,Europe
39009,,Ghana,7.9465,-1.0232,6/19/2020,13203,70,4548,8585,Africa
39010,,Greece,39.0742,21.8243,6/19/2020,3237,189,1374,1674,Europe
39011,,Guatemala,15.7835,-90.2308,6/19/2020,12509,483,2419,9607,Americas
39012,,Guinea,9.9456,-9.6966,6/19/2020,4904,27,3522,1355,Africa
39013,,Guyana,4.860416,-58.93018,6/19/2020,183,12,102,69,Americas
39014,,Haiti,18.9712,-72.2852,6/19/2020,4980,87,24,4869,Americas
39015,,Holy See,41.9029,12.4534,6/19/2020,12,0,12,0,Europe
39016,,Honduras,15.2,-86.2419,6/19/2020,11258,349,1214,9695,Americas
39017,,Hungary,47.1625,19.5033,6/19/2020,4081,568,2581,932,Europe
39018,,Iceland,64.9631,-19.0208,6/19/2020,1815,10,1797,8,Europe
39019,,India,20.593684,78.96288,6/19/2020,395048,12948,213831,168269,South-East Asia
39020,,Indonesia,-0.7893,113.9213,6/19/2020,43803,2373,17349,24081,South-East Asia
39021,,Iran,32.427908,53.688046,6/19/2020,200262,9392,159192,31678,Eastern Mediterranean
39022,,Iraq,33.223191,43.679291,6/19/2020,27352,925,12205,14222,Eastern Mediterranean
39023,,Ireland,53.1424,-7.6921,6/19/2020,25368,1714,22698,956,Europe
39024,,Israel,31.046051,34.851612,6/19/2020,20339,304,15586,4449,Europe
39025,,Italy,41.87194,12.56738,6/19/2020,238011,34561,181907,21543,Europe
39026,,Jamaica,18.1096,-77.2975,6/19/2020,652,10,458,184,Americas
39027,,Japan,36.204824,138.252924,6/19/2020,17658,951,15844,863,Western Pacific
39028,,Jordan,31.24,36.51,6/19/2020,1008,9,708,291,Eastern Mediterranean
39029,,Kazakhstan,48.0196,66.9237,6/19/2020,16779,113,10411,6255,Europe
39030,,Kenya,-0.0236,37.9062,6/19/2020,4374,119,1550,2705,Africa
39031,,South Korea,35.907757,127.766922,6/19/2020,12373,280,10856,1237,Western Pacific
39032,,Kuwait,29.31166,47.481766,6/19/2020,38678,313,30190,8175,Eastern Mediterranean
39033,,Kyrgyzstan,41.20438,74.766098,6/19/2020,2789,32,1961,796,Europe
39034,,Latvia,56.8796,24.6032,6/19/2020,1110,30,903,177,Europe
39035,,Lebanon,33.8547,35.8623,6/19/2020,1510,32,960,518,Eastern Mediterranean
39036,,Liberia,6.428055,-9.429499,6/19/2020,581,33,250,298,Africa
39037,,Liechtenstein,47.14,9.55,6/19/2020,82,1,81,0,Europe
39038,,Lithuania,55.1694,23.8813,6/19/2020,1792,76,1462,254,Europe
39039,,Luxembourg,49.8153,6.1296,6/19/2020,4099,110,3944,45,Europe
39040,,Madagascar,-18.766947,46.869107,6/19/2020,1443,13,498,932,Africa
39041,,Malaysia,4.210484,101.975766,6/19/2020,8535,121,8070,344,Western Pacific
39042,,Maldives,3.2028,73.2207,6/19/2020,2150,8,1769,373,South-East Asia
39043,,Malta,35.9375,14.3754,6/19/2020,663,9,613,41,Europe
39044,,Mauritania,21.0079,-10.9408,6/19/2020,2621,102,653,1866,Africa
39045,,Mauritius,-20.348404,57.552152,6/19/2020,337,10,325,2,Africa
39046,,Mexico,23.6345,-102.5528,6/19/2020,170485,20394,126438,23653,Americas
39047,,Moldova,47.4116,28.3699,6/19/2020,13556,450,7525,5581,Europe
39048,,Monaco,43.7333,7.4167,6/19/2020,99,4,94,1,Europe
39049,,Mongolia,46.8625,103.8467,6/19/2020,204,0,139,65,Western Pacific
39050,,Montenegro,42.708678,19.37439,6/19/2020,355,9,315,31,Europe
39051,,Morocco,31.7917,-7.0926,6/19/2020,9613,213,8117,1283,Eastern Mediterranean
39052,,Namibia,-22.9576,18.4904,6/19/2020,45,0,19,26,Africa
39053,,Nepal,28.1667,84.25,6/19/2020,8274,22,1402,6850,South-East Asia
39054,Aruba,Netherlands,12.5211,-69.9683,6/19/2020,101,3,98,0,Europe
39055,Curacao,Netherlands,12.1696,-68.99,6/19/2020,23,1,19,3,Europe
39056,Sint Maarten,Netherlands,18.0425,-63.0548,6/19/2020,77,15,62,0,Europe
39057,,Netherlands,52.1326,5.2913,6/19/2020,49426,6081,0,43345,Europe
39058,,New Zealand,-40.9006,174.886,6/19/2020,1509,22,1482,5,Western Pacific
39059,,Nicaragua,12.865416,-85.207229,6/19/2020,1823,64,1238,521,Americas
39060,,Niger,17.607789,8.081666,6/19/2020,1020,67,901,52,Africa
39061,,Nigeria,9.082,8.6753,6/19/2020,19147,487,6581,12079,Africa
39062,,North Macedonia,41.6086,21.7453,6/19/2020,4820,222,1863,2735,Europe
39063,,Norway,60.472,8.4689,6/19/2020,8726,244,8138,344,Europe
39064,,Oman,21.512583,55.923255,6/19/2020,27670,125,13974,13571,Eastern Mediterranean
39065,,Pakistan,30.3753,69.3451,6/19/2020,171666,3382,63504,104780,Eastern Mediterranean
39066,,Panama,8.538,-80.7821,6/19/2020,24274,485,14359,9430,Americas
39067,,Papua New Guinea,-6.314993,143.95555,6/19/2020,8,0,8,0,Western Pacific
39068,,Paraguay,-23.4425,-58.4438,6/19/2020,1336,13,741,582,Americas
39069,,Peru,-9.19,-75.0152,6/19/2020,247925,7660,135520,104745,Americas
39070,,Philippines,12.879721,121.774017,6/19/2020,28459,1130,7378,19951,Western Pacific
39071,,Poland,51.9194,19.1451,6/19/2020,31316,1334,15698,14284,Europe
39072,,Portugal,39.3999,-8.2245,6/19/2020,38464,1527,24477,12460,Europe
39073,,Qatar,25.3548,51.1839,6/19/2020,85462,93,65409,19960,Eastern Mediterranean
39074,,Romania,45.9432,24.9668,6/19/2020,23400,1484,16555,5361,Europe
39075,,Russia,61.52401,105.318756,6/19/2020,568292,7831,323851,236610,Europe
39076,,Rwanda,-1.9403,29.8739,6/19/2020,661,2,351,308,Africa
39077,,Saint Lucia,13.9094,-60.9789,6/19/2020,19,0,18,1,Americas
39078,,Saint Vincent and the Grenadines,12.9843,-61.2872,6/19/2020,29,0,26,3,Americas
39079,,San Marino,43.9424,12.4578,6/19/2020,696,42,610,44,Europe
39080,,Saudi Arabia,23.885942,45.079162,6/19/2020,150292,1184,95764,53344,Eastern Mediterranean
39081,,Senegal,14.4974,-14.4524,6/19/2020,5639,79,3788,1772,Africa
39082,,Serbia,44.0165,21.0059,6/19/2020,12709,259,11822,628,Europe
39083,,Seychelles,-4.6796,55.492,6/19/2020,11,0,11,0,Africa
39084,,Singapore,1.2833,103.8333,6/19/2020,41615,26,33459,8130,Western Pacific
39085,,Slovakia,48.669,19.699,6/19/2020,1576,28,1447,101,Europe
39086,,Slovenia,46.1512,14.9955,6/19/2020,1513,109,1359,45,Europe
39087,,Somalia,5.152149,46.199616,6/19/2020,2719,88,724,1907,Eastern Mediterranean
39088,,South Africa,-30.5595,22.9375,6/19/2020,87715,1831,47825,38059,Africa
39089,,Spain,40.463667,-3.74922,6/19/2020,245575,28315,150376,66884,Europe
39090,,Sri Lanka,7.873054,80.771797,6/19/2020,1950,11,1446,493,South-East Asia
39091,,Sudan,12.8628,30.2176,6/19/2020,8316,506,3086,4724,Eastern Mediterranean
39092,,Suriname,3.9193,-56.0278,6/19/2020,293,8,74,211,Americas
39093,,Sweden,60.128161,18.643501,6/19/2020,58076,5105,0,52971,Europe
39094,,Switzerland,46.8182,8.2275,6/19/2020,31235,1956,28900,379,Europe
39095,,Taiwan*,23.7,121,6/19/2020,446,7,434,5,Western Pacific
39096,,Tanzania,-6.369028,34.888822,6/19/2020,509,21,183,305,Africa
39097,,Thailand,15.870032,100.992541,6/19/2020,3146,58,3008,80,South-East Asia
39098,,Togo,8.6195,0.8248,6/19/2020,555,13,361,181,Africa
39099,,Trinidad and Tobago,10.6918,-61.2225,6/19/2020,123,8,109,6,Americas
39100,,Tunisia,33.886917,9.537499,6/19/2020,1146,50,1014,82,Eastern Mediterranean
39101,,Turkey,38.9637,35.2433,6/19/2020,185245,4905,157516,22824,Europe
39102,,Uganda,1.373333,32.290275,6/19/2020,755,0,492,263,Africa
39103,,Ukraine,48.3794,31.1656,6/19/2020,35755,995,16588,18172,Europe
